"scen_type","type_id","agents","lower_cost","lower_date","solution_cost","solution_date"
"random","13","25","125","2022-11-18","125","2022-11-18"
"random","13","26","129","2022-11-18","129","2022-11-18"
"random","13","27","137","2022-11-18","137","2022-11-18"
"random","13","28","145","2022-11-18","145","2022-11-18"
"random","13","29","151","2022-11-18","151","2022-11-18"
"random","13","30","157","2023-02-27","157","2022-11-30"
"random","13","31","165","2023-02-27","165","2023-02-27"
"random","13","32","172","2023-02-27","172","2023-02-27"
"random","14","1","4","2022-11-18","4","2022-11-18"
"random","14","2","9","2022-11-18","9","2022-11-18"
"random","14","3","14","2022-11-18","14","2022-11-18"
"random","14","4","22","2022-11-18","22","2022-11-18"
"random","14","5","29","2022-11-18","29","2022-11-18"
"random","14","6","32","2022-11-18","32","2022-11-18"
"random","14","7","38","2022-11-18","38","2022-11-18"
"random","14","8","42","2022-11-18","42","2022-11-18"
"random","14","9","49","2022-11-18","49","2022-11-18"
"random","14","10","51","2022-11-18","51","2022-11-18"
"random","14","11","57","2022-11-18","57","2022-11-18"
"random","14","12","59","2022-11-18","59","2022-11-18"
"random","14","13","64","2022-11-18","64","2022-11-18"
"random","14","14","67","2022-11-18","67","2022-11-18"
"random","14","15","71","2022-11-18","71","2022-11-18"
"random","14","16","77","2022-11-18","77","2022-11-18"
"random","14","17","79","2022-11-18","79","2022-11-18"
"random","14","18","82","2022-11-18","82","2022-11-18"
"random","14","19","86","2022-11-18","86","2022-11-18"
"random","14","20","89","2022-11-18","89","2022-11-18"
"random","14","21","95","2022-11-18","95","2022-11-18"
"random","14","22","108","2022-11-18","108","2022-11-18"
"random","14","23","112","2022-11-18","112","2022-11-18"
"random","14","24","123","2022-11-18","123","2022-11-18"
"random","14","25","128","2022-11-18","128","2022-11-18"
"random","14","26","130","2022-11-18","130","2022-11-18"
"random","14","27","138","2022-11-18","138","2022-11-18"
"random","14","28","142","2023-02-27","142","2022-11-30"
"random","14","29","153","2023-02-27","153","2022-11-30"
"random","14","30","156","2023-02-27","156","2023-02-27"
"random","14","31","158","2023-02-27","158","2023-02-27"
"random","14","32","166.5","2023-02-27","172","2022-11-30"
"random","15","1","3","2022-11-18","3","2022-11-18"
"random","15","2","5","2022-11-18","5","2022-11-18"
"random","15","3","12","2022-11-18","12","2022-11-18"
"random","15","4","15","2022-11-18","15","2022-11-18"
"random","15","5","21","2022-11-18","21","2022-11-18"
"random","15","6","23","2022-11-18","23","2022-11-18"
"random","15","7","25","2022-11-18","25","2022-11-18"
"random","15","8","28","2022-11-18","28","2022-11-18"
"random","15","9","30","2022-11-18","30","2022-11-18"
"random","15","10","37","2022-11-18","37","2022-11-18"
"random","15","11","44","2022-11-18","44","2022-11-18"
"random","15","12","48","2022-11-18","48","2022-11-18"
"random","15","13","50","2022-11-18","50","2022-11-18"
"random","15","14","53","2022-11-18","53","2022-11-18"
"random","15","15","55","2022-11-18","55","2022-11-18"
"random","15","16","64","2022-11-18","64","2022-11-18"
"random","15","17","72","2022-11-18","72","2022-11-18"
"random","15","18","77","2022-11-18","77","2022-11-18"
"random","15","19","81","2022-11-18","81","2022-11-18"
"random","15","20","86","2022-11-18","86","2022-11-18"
"random","15","21","93","2022-11-18","93","2022-11-18"
"random","15","22","98","2022-11-18","98","2022-11-18"
"random","15","23","104","2022-11-18","104","2022-11-18"
"random","15","24","112","2022-11-18","112","2022-11-18"
"random","15","25","114","2022-11-18","114","2022-11-18"
"random","15","26","118","2022-11-18","118","2022-11-18"
"random","15","27","122","2022-11-18","122","2022-11-18"
"random","15","28","128","2022-11-18","128","2022-11-18"
"random","15","29","136","2022-11-18","136","2022-11-18"
"random","15","30","141","2022-11-18","141","2022-11-18"
"random","15","31","146","2022-11-18","146","2022-11-18"
"random","15","32","152","2022-11-18","152","2022-11-18"
"random","16","1","2","2022-11-18","2","2022-11-18"
"random","16","2","6","2022-11-18","6","2022-11-18"
"random","16","3","9","2022-11-18","9","2022-11-18"
"random","16","4","12","2022-11-18","12","2022-11-18"
"random","16","5","17","2022-11-18","17","2022-11-18"
"random","16","6","19","2022-11-18","19","2022-11-18"
"random","16","7","25","2022-11-18","25","2022-11-18"
"random","16","8","31","2022-11-18","31","2022-11-18"
"random","16","9","38","2022-11-18","38","2022-11-18"
"random","16","10","45","2022-11-18","45","2022-11-18"
"random","16","11","48","2022-11-18","48","2022-11-18"
"random","16","12","56","2022-11-18","56","2022-11-18"
"random","16","13","63","2022-11-18","63","2022-11-18"
"random","16","14","66","2022-11-18","66","2022-11-18"
"random","16","15","73","2022-11-18","73","2022-11-18"
"random","16","16","77","2022-11-18","77","2022-11-18"
"random","16","17","87","2022-11-18","87","2022-11-18"
"random","16","18","96","2022-11-18","96","2022-11-18"
"random","16","19","97","2022-11-18","97","2022-11-18"
"random","16","20","102","2022-11-18","102","2022-11-18"
"random","16","21","113","2022-11-18","113","2022-11-18"
"random","16","22","118","2022-11-18","118","2022-11-18"
"random","16","23","121","2022-11-18","121","2022-11-18"
"random","16","24","126","2022-11-18","126","2022-11-18"
"random","16","25","132","2022-11-18","132","2022-11-18"
"random","16","26","142","2022-11-18","142","2022-11-18"
"random","16","27","151","2022-11-18","151","2022-11-18"
"random","16","28","156","2022-11-18","156","2022-11-18"
"random","16","29","162","2023-02-27","162","2023-02-27"
"random","16","30","171","2023-02-27","171","2023-02-27"
"random","16","31","176","2023-02-27","176","2023-02-27"
"random","16","32","178","2023-02-27","178","2023-02-27"
"random","17","1","1","2022-11-18","1","2022-11-18"
"random","17","2","5","2022-11-18","5","2022-11-18"
"random","17","3","7","2022-11-18","7","2022-11-18"
"random","17","4","14","2022-11-18","14","2022-11-18"
"random","17","5","18","2022-11-18","18","2022-11-18"
"random","17","6","21","2022-11-18","21","2022-11-18"
"random","17","7","27","2022-11-18","27","2022-11-18"
"random","17","8","36","2022-11-18","36","2022-11-18"
"random","17","9","40","2022-11-18","40","2022-11-18"
"random","17","10","44","2022-11-18","44","2022-11-18"
"random","17","11","51","2022-11-18","51","2022-11-18"
"random","17","12","55","2022-11-18","55","2022-11-18"
"random","17","13","58","2022-11-18","58","2022-11-18"
"random","17","14","65","2022-11-18","65","2022-11-18"
"random","17","15","68","2022-11-18","68","2022-11-18"
"random","17","16","70","2022-11-18","70","2022-11-18"
"random","17","17","76","2022-11-18","76","2022-11-18"
"random","17","18","85","2022-11-18","85","2022-11-18"
"random","17","19","91","2022-11-18","91","2022-11-18"
"random","17","20","100","2022-11-18","100","2022-11-18"
"random","17","21","103","2022-11-18","103","2022-11-18"
"random","17","22","114","2022-11-18","114","2022-11-18"
"random","17","23","119","2022-11-18","119","2022-11-18"
"random","17","24","120","2022-11-18","120","2022-11-18"
"random","17","25","131","2022-11-18","131","2022-11-18"
"random","17","26","136","2022-11-18","136","2022-11-18"
"random","17","27","138","2022-11-18","138","2022-11-18"
"random","17","28","145","2022-11-18","145","2022-11-18"
"random","17","29","153","2022-11-18","153","2022-11-18"
"random","17","30","164","2023-02-27","164","2023-02-27"
"random","17","31","169","2023-02-27","169","2023-02-27"
"random","17","32","170.728","2023-02-27","178","2022-11-30"
"random","18","1","13","2022-11-18","13","2022-11-18"
"random","18","2","16","2022-11-18","16","2022-11-18"
"random","18","3","18","2022-11-18","18","2022-11-18"
"random","18","4","22","2022-11-18","22","2022-11-18"
"random","18","5","27","2022-11-18","27","2022-11-18"
"random","18","6","29","2022-11-18","29","2022-11-18"
"random","18","7","37","2022-11-18","37","2022-11-18"
"random","18","8","43","2022-11-18","43","2022-11-18"
"random","18","9","49","2022-11-18","49","2022-11-18"
"random","18","10","56","2022-11-18","56","2022-11-18"
"random","18","11","58","2022-11-18","58","2022-11-18"
"random","18","12","61","2022-11-18","61","2022-11-18"
"random","18","13","68","2022-11-18","68","2022-11-18"
"random","18","14","74","2022-11-18","74","2022-11-18"
"random","18","15","83","2022-11-18","83","2022-11-18"
"random","18","16","89","2022-11-18","89","2022-11-18"
"random","18","17","94","2022-11-18","94","2022-11-18"
"random","18","18","96","2022-11-18","96","2022-11-18"
"random","18","19","99","2022-11-18","99","2022-11-18"
"random","18","20","101","2022-11-18","101","2022-11-18"
"random","18","21","106","2022-11-18","106","2022-11-18"
"random","18","22","119","2022-11-18","119","2022-11-18"
"random","18","23","125","2022-11-18","125","2022-11-18"
"random","18","24","135","2022-11-18","135","2022-11-18"
"random","18","25","144","2023-02-27","144","2022-11-30"
"random","18","26","153","2023-02-27","153","2023-02-27"
"random","18","27","155","2023-02-27","155","2022-11-30"
"random","18","28","159","2023-02-27","159","2022-11-30"
"random","18","29","166","2023-02-27","166","2022-11-30"
"random","18","30","173","2023-02-27","173","2022-11-30"
"random","18","31","178","2023-02-27","178","2023-02-27"
"random","18","32","185","2023-02-27","185","2023-02-27"
"random","19","1","3","2022-11-18","3","2022-11-18"
"random","19","2","9","2022-11-18","9","2022-11-18"
"random","19","3","13","2022-11-18","13","2022-11-18"
"random","19","4","17","2022-11-18","17","2022-11-18"
"random","19","5","22","2022-11-18","22","2022-11-18"
"random","19","6","24","2022-11-18","24","2022-11-18"
"random","19","7","30","2022-11-18","30","2022-11-18"
"random","19","8","32","2022-11-18","32","2022-11-18"
"random","19","9","39","2022-11-18","39","2022-11-18"
"random","19","10","44","2022-11-18","44","2022-11-18"
"random","19","11","50","2022-11-18","50","2022-11-18"
"random","19","12","56","2022-11-18","56","2022-11-18"
"random","19","13","62","2022-11-18","62","2022-11-18"
"random","19","14","65","2022-11-18","65","2022-11-18"
"random","19","15","72","2022-11-18","72","2022-11-18"
"random","19","16","86","2022-11-18","86","2022-11-18"
"random","19","17","94","2022-11-18","94","2022-11-18"
"random","19","18","99","2022-11-18","99","2022-11-18"
"random","19","19","102","2022-11-18","102","2022-11-18"
"random","19","20","106","2022-11-18","106","2022-11-18"
"random","19","21","117","2022-11-18","117","2022-11-18"
"random","19","22","122","2022-11-18","122","2022-11-18"
"random","19","23","128","2022-11-18","128","2022-11-18"
"random","19","24","135","2022-11-18","135","2022-11-18"
"random","19","25","145","2022-11-18","145","2022-11-18"
"random","19","26","153","2022-11-18","153","2022-11-18"
"random","19","27","158","2022-11-18","158","2022-11-18"
"random","19","28","162","2022-11-18","162","2022-11-18"
"random","19","29","164","2022-11-18","164","2022-11-18"
"random","19","30","173","2023-02-27","173","2023-02-27"
"random","19","31","180","2023-02-27","180","2023-02-27"
"random","19","32","185","2023-02-27","185","2023-02-27"
"random","20","1","2","2022-11-18","2","2022-11-18"
"random","20","2","13","2022-11-18","13","2022-11-18"
"random","20","3","16","2022-11-18","16","2022-11-18"
"random","20","4","20","2022-11-18","20","2022-11-18"
"random","20","5","28","2022-11-18","28","2022-11-18"
"random","20","6","34","2022-11-18","34","2022-11-18"
"random","20","7","40","2022-11-18","40","2022-11-18"
"random","20","8","46","2022-11-18","46","2022-11-18"
"random","20","9","55","2022-11-18","55","2022-11-18"
"random","20","10","60","2022-11-18","60","2022-11-18"
"random","20","11","69","2022-11-18","69","2022-11-18"
"random","20","12","76","2022-11-18","76","2022-11-18"
"random","20","13","78","2022-11-18","78","2022-11-18"
"random","20","14","80","2022-11-18","80","2022-11-18"
"random","20","15","89","2022-11-18","89","2022-11-18"
"random","20","16","95","2022-11-18","95","2022-11-18"
"random","20","17","97","2022-11-18","97","2022-11-18"
"random","20","18","107","2022-11-18","107","2022-11-18"
"random","20","19","111","2022-11-18","111","2022-11-18"
"random","20","20","121","2022-11-18","121","2022-11-18"
"random","20","21","126","2022-11-18","126","2022-11-18"
"random","20","22","135","2022-11-18","135","2022-11-18"
"random","20","23","139","2022-11-18","139","2022-11-18"
"random","20","24","146","2022-11-18","146","2022-11-18"
"random","20","25","150","2022-11-18","150","2022-11-18"
"random","20","26","155","2023-02-27","155","2022-11-30"
"random","20","27","163","2023-02-27","163","2023-02-27"
"random","20","28","170","2023-02-27","170","2023-02-27"
"random","20","29","179","2023-02-27","179","2023-02-27"
"random","20","30","187","2023-02-27","187","2023-02-27"
"random","20","31","192","2023-02-27","192","2023-02-27"
"random","20","32","197","2023-02-27","197","2023-02-27"
"random","21","1","5","2022-11-18","5","2022-11-18"
"random","21","2","14","2022-11-18","14","2022-11-18"
"random","21","3","19","2022-11-18","19","2022-11-18"
"random","21","4","22","2022-11-18","22","2022-11-18"
"random","21","5","26","2022-11-18","26","2022-11-18"
"random","21","6","28","2022-11-18","28","2022-11-18"
"random","21","7","32","2022-11-18","32","2022-11-18"
"random","21","8","36","2022-11-18","36","2022-11-18"
"random","21","9","39","2022-11-18","39","2022-11-18"
"random","21","10","43","2022-11-18","43","2022-11-18"
"random","21","11","50","2022-11-18","50","2022-11-18"
"random","21","12","56","2022-11-18","56","2022-11-18"
"random","21","13","62","2022-11-18","62","2022-11-18"
"random","21","14","64","2022-11-18","64","2022-11-18"
"random","21","15","71","2022-11-18","71","2022-11-18"
"random","21","16","79","2022-11-18","79","2022-11-18"
"random","21","17","85","2022-11-18","85","2022-11-18"
"random","21","18","88","2022-11-18","88","2022-11-18"
"random","21","19","97","2022-11-18","97","2022-11-18"
"random","21","20","104","2022-11-18","104","2022-11-18"
"random","21","21","108","2022-11-18","108","2022-11-18"
"random","21","22","117","2022-11-18","117","2022-11-18"
"random","21","23","121","2022-11-18","121","2022-11-18"
"random","21","24","126","2022-11-18","126","2022-11-18"
"random","21","25","135","2022-11-18","135","2022-11-18"
"random","21","26","147","2022-11-18","147","2022-11-18"
"random","21","27","151","2022-11-18","151","2022-11-18"
"random","21","28","158","2022-11-18","158","2022-11-18"
"random","21","29","168","2023-02-27","168","2023-02-27"
"random","21","30","175","2023-02-27","175","2022-11-30"
"random","21","31","180.375","2023-02-27","185","2022-11-30"
"random","21","32","183.227","2023-02-27","191","2022-11-30"
"random","22","1","1","2022-11-18","1","2022-11-18"
"random","22","2","8","2022-11-18","8","2022-11-18"
"random","22","3","14","2022-11-18","14","2022-11-18"
"random","22","4","19","2022-11-18","19","2022-11-18"
"random","22","5","26","2022-11-18","26","2022-11-18"
"random","22","6","28","2022-11-18","28","2022-11-18"
"random","22","7","29","2022-11-18","29","2022-11-18"
"random","22","8","33","2022-11-18","33","2022-11-18"
"random","22","9","37","2022-11-18","37","2022-11-18"
"random","22","10","40","2022-11-18","40","2022-11-18"
"random","22","11","48","2022-11-18","48","2022-11-18"
"random","22","12","51","2022-11-18","51","2022-11-18"
"random","22","13","57","2022-11-18","57","2022-11-18"
"random","22","14","64","2022-11-18","64","2022-11-18"
"random","22","15","68","2022-11-18","68","2022-11-18"
"random","22","16","74","2022-11-18","74","2022-11-18"
"random","22","17","80","2022-11-18","80","2022-11-18"
"random","22","18","87","2022-11-18","87","2022-11-18"
"random","22","19","91","2022-11-18","91","2022-11-18"
"random","22","20","97","2022-11-18","97","2022-11-18"
"random","22","21","104","2022-11-18","104","2022-11-18"
"random","22","22","108","2022-11-18","108","2022-11-18"
"random","22","23","112","2022-11-18","112","2022-11-18"
"random","22","24","119","2022-11-18","119","2022-11-18"
"random","22","25","126","2022-11-18","126","2022-11-18"
"random","22","26","132","2022-11-18","132","2022-11-18"
"random","22","27","139","2022-11-18","139","2022-11-18"
"random","22","28","143","2022-11-18","143","2022-11-18"
"random","22","29","149","2022-11-18","149","2022-11-18"
"random","22","30","166","2022-11-18","166","2022-11-18"
"random","22","31","172","2023-02-27","172","2023-02-27"
"random","22","32","178","2023-02-27","178","2023-02-27"
"random","23","1","5","2022-11-18","5","2022-11-18"
"random","23","2","7","2022-11-18","7","2022-11-18"
"random","23","3","15","2022-11-18","15","2022-11-18"
"random","23","4","16","2022-11-18","16","2022-11-18"
"random","23","5","19","2022-11-18","19","2022-11-18"
"random","23","6","29","2022-11-18","29","2022-11-18"
"random","23","7","32","2022-11-18","32","2022-11-18"
"random","23","8","35","2022-11-18","35","2022-11-18"
"random","23","9","47","2022-11-18","47","2022-11-18"
"random","23","10","49","2022-11-18","49","2022-11-18"
"random","23","11","53","2022-11-18","53","2022-11-18"
"random","23","12","57","2022-11-18","57","2022-11-18"
"random","23","13","59","2022-11-18","59","2022-11-18"
"random","23","14","64","2022-11-18","64","2022-11-18"
"random","23","15","68","2022-11-18","68","2022-11-18"
"random","23","16","71","2022-11-18","71","2022-11-18"
"random","23","17","74","2022-11-18","74","2022-11-18"
"random","23","18","76","2022-11-18","76","2022-11-18"
"random","23","19","89","2022-11-18","89","2022-11-18"
"random","23","20","92","2022-11-18","92","2022-11-18"
"random","23","21","97","2022-11-18","97","2022-11-18"
"random","23","22","106","2022-11-18","106","2022-11-18"
"random","23","23","110","2022-11-18","110","2022-11-18"
"random","23","24","115","2022-11-18","115","2022-11-18"
"random","23","25","122","2022-11-18","122","2022-11-18"
"random","23","26","128","2022-11-18","128","2022-11-18"
"random","23","27","138","2023-02-27","138","2022-11-30"
"random","23","28","147","2023-02-27","147","2023-02-27"
"random","23","29","156","2023-02-27","156","2023-02-27"
"random","23","30","164","2023-02-27","164","2023-02-27"
"random","23","31","166","2023-02-27","166","2023-02-27"
"random","23","32","167","2023-02-27","167","2023-02-27"
"random","24","1","5","2022-11-18","5","2022-11-18"
"random","24","2","6","2022-11-18","6","2022-11-18"
"random","24","3","11","2022-11-18","11","2022-11-18"
"random","24","4","16","2022-11-18","16","2022-11-18"
"random","24","5","18","2022-11-18","18","2022-11-18"
"random","24","6","23","2022-11-18","23","2022-11-18"
"random","24","7","26","2022-11-18","26","2022-11-18"
"random","24","8","34","2022-11-18","34","2022-11-18"
"random","24","9","44","2022-11-18","44","2022-11-18"
"random","24","10","50","2022-11-18","50","2022-11-18"
"random","24","11","54","2022-11-18","54","2022-11-18"
"random","24","12","60","2022-11-18","60","2022-11-18"
"random","24","13","64","2022-11-18","64","2022-11-18"
"random","24","14","69","2022-11-18","69","2022-11-18"
"random","24","15","75","2022-11-18","75","2022-11-18"
"random","24","16","80","2022-11-18","80","2022-11-18"
"random","24","17","85","2022-11-18","85","2022-11-18"
"random","24","18","89","2022-11-18","89","2022-11-18"
"random","24","19","96","2022-11-18","96","2022-11-18"
"random","24","20","104","2022-11-18","104","2022-11-18"
"random","24","21","109","2022-11-18","109","2022-11-18"
"random","24","22","112","2022-11-18","112","2022-11-18"
"random","24","23","122","2022-11-18","122","2022-11-18"
"random","24","24","127","2022-11-18","127","2022-11-18"
"random","24","25","132","2022-11-18","132","2022-11-18"
"random","24","26","133","2022-11-18","133","2022-11-18"
"random","24","27","142","2022-11-18","142","2022-11-18"
"random","24","28","149","2022-11-18","149","2022-11-18"
"random","24","29","151","2022-11-18","151","2022-11-18"
"random","24","30","153","2022-11-18","153","2022-11-18"
"random","24","31","158","2022-11-18","158","2022-11-18"
"random","24","32","163","2022-11-18","163","2022-11-18"
"random","25","1","2","2022-11-18","2","2022-11-18"
"random","25","2","8","2022-11-18","8","2022-11-18"
"random","25","3","11","2022-11-18","11","2022-11-18"
"random","25","4","14","2022-11-18","14","2022-11-18"
"random","25","5","19","2022-11-18","19","2022-11-18"
"random","25","6","24","2022-11-18","24","2022-11-18"
"random","25","7","31","2022-11-18","31","2022-11-18"
"random","25","8","34","2022-11-18","34","2022-11-18"
"random","25","9","39","2022-11-18","39","2022-11-18"
"random","25","10","40","2022-11-18","40","2022-11-18"
"random","25","11","42","2022-11-18","42","2022-11-18"
"random","25","12","45","2022-11-18","45","2022-11-18"
"random","25","13","50","2022-11-18","50","2022-11-18"
"random","25","14","57","2022-11-18","57","2022-11-18"
"random","25","15","64","2022-11-18","64","2022-11-18"
"random","25","16","68","2022-11-18","68","2022-11-18"
"random","25","17","74","2022-11-18","74","2022-11-18"
"random","25","18","79","2022-11-18","79","2022-11-18"
"random","25","19","82","2022-11-18","82","2022-11-18"
"random","25","20","88","2022-11-18","88","2022-11-18"
"random","25","21","93","2022-11-18","93","2022-11-18"
"random","25","22","98","2022-11-18","98","2022-11-18"
"random","25","23","111","2022-11-18","111","2022-11-18"
"random","25","24","116","2022-11-18","116","2022-11-18"
"random","25","25","119","2022-11-18","119","2022-11-18"
"random","25","26","127","2022-11-18","127","2022-11-18"
"random","25","27","137","2022-11-18","137","2022-11-18"
"random","25","28","142","2022-11-18","142","2022-11-18"
"random","25","29","146","2022-11-18","146","2022-11-18"
"random","25","30","166","2022-11-18","166","2022-11-18"
"random","25","31","173","2022-11-18","173","2022-11-18"
"random","25","32","183","2022-11-18","183","2022-11-18"